R:\TRICKSFILES\S1-Vocab Learning\Data\S1-0122.emrg2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,CEEXans,CEEXcorrect,CEEXfontcolor,ChineseInstru,Clock.Information,Display.RefreshRate,ECEXans,ECEXcorrect,ECEXfontcolor,Group,PIEXans,PIEXcorrect,PIEXfontcolor,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,Chinese[Block],Counterbalance,Counterbalance.Cycle,Counterbalance.Sample,English[Block],InitialStudy,InitialStudy.Cycle,InitialStudy.Sample,Procedure[Block],Running[Block],StudySlide.RESP,Trial,Procedure[Trial],RandomizationL1,RandomizationL1.Cycle,RandomizationL1.Sample,RandomizationL2,RandomizationL2.Cycle,RandomizationL2.Sample,RandomizationL3,RandomizationL3.Cycle,RandomizationL3.Sample,RandomizationL4,RandomizationL4.Cycle,RandomizationL4.Sample,Running[Trial],SubTrial,CE1,CE1.Cycle,CE1.Sample,CE2,CE2.Cycle,CE2.Sample,CE3,CE3.Cycle,CE3.Sample,CE4,CE4.Cycle,CE4.Sample,CEAns,CEcorrect,CECorrectAns,CEEnd,CEFeedback.RT,CEfontcolor,CEStart,Chinese[SubTrial],EC1,EC1.Cycle,EC1.Sample,EC2,EC2.Cycle,EC2.Sample,EC3,EC3.Cycle,EC3.Sample,EC4,EC4.Cycle,EC4.Sample,ECAns,ECcorrect,ECCorrectAns,ECEnd,ECfeedback.RT,ECfontcolor,ECStart,English[SubTrial],PI1,PI1.Cycle,PI1.Sample,PI2,PI2.Cycle,PI2.Sample,PI3,PI3.Cycle,PI3.Sample,PI4,PI4.Cycle,PI4.Sample,PIAns,PIcorrect,PICorrectAns,Picture,PIEnd,PIFeedback.RT,PIfontcolor,PIStart,Procedure[SubTrial],RE1,RE1.Cycle,RE1.Sample,RE2,RE2.Cycle,RE2.Sample,RE3,RE3.Cycle,RE3.Sample,RE4,RE4.Cycle,RE4.Sample,REChinese,REEnglish,RESlide.RT,Running[SubTrial]
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,24,少量,,,,Piddling,37,1,24,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,25,束缚,,,,Bridle ,32,1,25,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,26,笨蛋,,,,Dullard,24,1,26,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,27,篡改,,,,Garble,9,1,27,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,28,狂欢,,,,Revel,18,1,28,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,29,哄骗,,,,Wheedle,31,1,29,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,30,浸泡,,,,Macerate,1,1,30,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,31,徽章,,,,Blazon,15,1,31,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,32,质问,,,,Heckle,10,1,32,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,33,附属物,,,,Appurtenance,5,1,33,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,34,强壮,,,,Hale,45,1,34,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,35,鲁莽,,,,Headlong,2,1,35,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,36,烦躁,,,,Irksome,38,1,36,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,37,可饮用,,,,Potable,29,1,37,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,38,急救,,,,Paroxysm,21,1,38,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,39,宁静,,,,Halcyon,22,1,39,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,40,改变宗教,,,,Proselytize,17,1,40,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,41,玩水,,,,Dabble,8,1,41,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,42,闲聊,,,,Jabber,4,1,42,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,43,阴森,,,,Sepulchral,19,1,43,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,44,偷懒,,,,Dawdle,33,1,44,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,45,抗议,,,,Remonstrance,6,1,45,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,46,破旧,,,,Ragged,41,1,46,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,47,刚愎自用,,,,Wayward,42,1,47,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1-VOCAB (4 trials),117,1,happy,Correct,green, ,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">783006693679</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T18:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心,Correct,green,1,happy,Correct,green,1323421458,1/22/20,10:59:52,6:59:52 PM,48,鸟鸣,,,,Warble,30,1,48,Study,InitialStudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
