Subject,TrainingTask,FinalTestCondition,ResponseTime,Correct,Ans,CorrectAns,DanlinCode,FanqiCode,JasonCode,FinalCode
46,PI,CE,43.323,0,no,Dawdle,0,0,0,0
46,RE,CE,11.955,1,don,Don,1,1,1,1
46,EC,CE,32.78,0,dumb,Dullard,0,0,0,0
46,PI,CE,53.506,0,no,Effervesce,0,0,0,0
46,PI,CE,45.666,0,no,Ensconce,0,0,0,0
46,EC,CE,43.016,1,fulminate,Fulminate,1,1,1,1
46,CE,CE,39.736,0,no,Garble,0,0,0,0
46,CE,CE,45.425,0,no,Gauche,0,0,0,0
46,EC,CE,44.066,0,jabber,Gripe,0,0,0,0
46,CE,CE,33.198,1,guzzle,Guzzle,1,1,1,1
46,EC,CE,32.006,1,halcyon,Halcyon,1,1,1,1
46,RE,CE,10.502,0,no,Hale,0,0,0,0
46,CE,CE,44.935,0,no,Headlong,0,0,0,0
46,CE,CE,66.573,0,no,Heckle,0,0,0,0
46,RE,CE,47.272,0,no,Inveigle,0,0,0,0
46,RE,CE,19.606,0,no,Irksome,0,0,0,0
46,CE,CE,40.465,0,no,Jabber,0,0,0,0
46,CE,CE,46.612,0,dabble,Macerate,0,0,0,0
46,CE,CE,61.543,0,no,Malaise,0,0,0,0
46,PI,CE,26.498,0,no,Mangle,0,0,0,0
46,RE,CE,41.027,0,no,Panache,0,0,0,0
46,EC,CE,33.682,0,paraxysm,Paroxysm,0.5,0.5,0.5,0.5
46,RE,CE,32.381,0,no,Piddling,0,0,0,0
46,PI,CE,18.499,1,potable,Potable,1,1,1,1
46,EC,CE,53.006,0,p,Proselytize,0,0,0,0
46,EC,CE,54.386,0,no,Rabid,0,0,0,0
46,RE,CE,10.628,1,ragged,Ragged,1,1,1,1
46,CE,CE,43.454,0,no,Remonstrance,0,0,0,0
46,CE,CE,42.291,0,no,Requite,0,0,0,0
46,EC,CE,30.591,0,no,Revel,0,0,0,0
46,RE,CE,26.425,0,no,Rile,0,0,0,0
46,EC,CE,40.688,0,no,Sepulchral,0,0,0,0
46,PI,CE,39.512,1,singe,Singe,1,1,1,1
46,EC,CE,23.722,1,squall,Squall,1,1,1,1
46,PI,CE,33.118,1,strand,Strand,1,1,1,1
46,PI,CE,36.223,0,no,Umbrage,0,0,0,0
46,PI,CE,26.828,1,warble,Warble,1,1,1,1
46,RE,CE,24.36,0,no,Wayward,0,0,0,0
46,PI,CE,80.983,0,no,Wheedle,0,0,0,0
50,RE,CE,8.032,0,eagering,Agog,0,0,0,0
50,PI,CE,21.567,0,notification,Apprise,0,0,0,0
50,CE,CE,17.246,0,accompany,Appurtenance,0,0.5,0,0
50,EC,CE,27.587,0,forcast,Augur,0,0,0,0
50,EC,CE,22.838,0,shame,Blazon,0,0,0,0
50,PI,CE,21.846,0,constrict,Bridle,0,0,0,0
50,RE,CE,33.555,0,funny,Caricature,0,0,0,0
50,RE,CE,11.72,0,m,Countenance,0,0,0,0
50,CE,CE,19.604,0,playinh,Dabble,0,0,0,0
50,PI,CE,21.298,0,lazy,Dawdle,0,0,0,0
50,RE,CE,3.957,0,pro,Don,0.5,0,0,0
50,EC,CE,23.91,0,dollspit,Dullard,0,0,0,0
50,PI,CE,33.948,0,excited,Effervesce,0,0,0,0
50,PI,CE,28.002,0,place,Ensconce,0,0,0,0
50,EC,CE,20.13,0,jagging,Fulminate,0,0,0,0
50,CE,CE,32.139,0,changing,Garble,0,0,0,0
50,CE,CE,34.137,0,radit,Gauche,0,0,0,0
50,EC,CE,20.229,0,NA,Gripe,0,0,0,0
50,CE,CE,25.084,0,jogging,Guzzle,0,0,0,0
50,EC,CE,27.18,0,quiet,Halcyon,0,0,0,0
50,RE,CE,8.797,0,strong,Hale,0,0,0,0
50,CE,CE,19.573,0,radit,Headlong,0,0,0,0
50,CE,CE,18.272,0,question,Heckle,0,0,0,0
50,RE,CE,14.632,0,lie,Inveigle,0,0,0,0
50,RE,CE,9.896,0,annoy,Irksome,0,0,0,0
50,CE,CE,21.476,0,chatting,Jabber,0,0,0,0
50,CE,CE,15.913,0,soak,Macerate,0,0,0,0
50,CE,CE,27.066,0,uncomfortable,Malaise,0,0,0,0
50,PI,CE,13.719,0,ruin,Mangle,0,0,0,0
50,RE,CE,10.391,0,show off,Panache,0,0,0,0
50,EC,CE,32.099,0,sos,Paroxysm,0,0,0,0
50,RE,CE,5.157,0,less amount,Piddling,0,0,0,0
50,PI,CE,14.474,1,potable,Potable,1,1,1,1
50,EC,CE,16.237,0,change,Proselytize,0,0,0,0
50,EC,CE,32.047,0,shame,Rabid,0,0,0,0
50,RE,CE,6.789,0,broken,Ragged,0,0,0,0
50,CE,CE,20.599,0,sayno,Remonstrance,0,0,0,0
50,CE,CE,25.849,0,compensate,Requite,0,0,0,0
50,EC,CE,37.973,0,playing,Revel,0,0,0,0
50,RE,CE,16.12,0,angry,Rile,0,0,0,0
50,EC,CE,49.53,0,side,Sepulchral,0,0,0,0
50,PI,CE,20.396,0,jag,Singe,0,0,0,0
50,EC,CE,35.717,0,screaming,Squall,0,0,0,0
50,PI,CE,31.83,0,disposal,Strand,0,0,0,0
50,PI,CE,27.506,0,unhappy,Umbrage,0,0,0,0
50,PI,CE,20.359,0,birds sing,Warble,0,0,0,0
50,RE,CE,5.522,0,no idea,Wayward,0,0,0,0
50,PI,CE,26.818,0,lie,Wheedle,0,0,0,0
52,CE,CE,16.241,1,apprise,Apprise,1,1,1,1
52,PI,CE,55.855,0,apprutenance,Appurtenance,0.5,0.5,0.5,0.5
52,RE,CE,6.877,0,NA,Augur,0,0,0,0
52,RE,CE,5.876,0,bandle,Blazon,0,0,0,0
52,EC,CE,18.09,0,NA,Caricature,0,0,0,0
52,EC,CE,24.994,0,counterance,Countenance,0.5,0.5,0.5,0.5
52,PI,CE,18.022,1,dabble,Dabble,1,1,1,1
52,CE,CE,32.097,0,NA,Dawdle,0,0,0,0
52,EC,CE,20.364,1,don,Don,1,1,1,1
52,RE,CE,9.741,0,NA,Dullard,0,0,0,0
52,CE,CE,41.95,0,efferverse,Effervesce,0.5,0.5,0.5,0.5
52,CE,CE,23.878,1,ensconce,Ensconce,1,1,1,1
52,RE,CE,9.873,0,NA,Fulminate,0,0,0,0
52,PI,CE,29.402,0,griple,Garble,0.5,0.5,0,0.5
52,PI,CE,22.493,1,gauche,Gauche,1,1,1,1
52,RE,CE,12.479,0,NA,Gripe,0,0,0,0
52,PI,CE,26.31,1,guzzle,Guzzle,1,1,1,1
52,RE,CE,11.747,0,NA,Halcyon,0,0,0,0
52,EC,CE,23.709,1,hale,Hale,1,1,1,1
52,PI,CE,23.513,1,headlong,Headlong,1,1,1,1
52,PI,CE,22.774,1,heckle,Heckle,1,1,1,1
52,EC,CE,18.038,0,NA,Inveigle,0,0,0,0
52,EC,CE,23.066,1,irksome,Irksome,1,1,1,1
52,PI,CE,16.909,1,jabber,Jabber,1,1,1,1
52,PI,CE,32.019,0,mancerce,Macerate,0,0.5,0.5,0.5
52,PI,CE,27.987,1,malaise,Malaise,1,1,1,1
52,CE,CE,15.266,0,NA,Mangle,0,0,0,0
52,EC,CE,25.441,0,NA,Panache,0,0,0,0
52,RE,CE,7.267,0,NA,Paroxysm,0,0,0,0
52,EC,CE,27.1,0,NA,Piddling,0,0,0,0
52,CE,CE,22.452,1,potable,Potable,1,1,1,1
52,RE,CE,8.314,0,NA,Proselytize,0,0,0,0
52,RE,CE,10.867,0,NA,Rabid,0,0,0,0
52,EC,CE,20.285,1,ragged,Ragged,1,1,1,1
52,PI,CE,23.884,1,remonstrance,Remonstrance,1,1,1,1
52,PI,CE,20.856,1,requite,Requite,1,1,1,1
52,RE,CE,9.449,0,guzzle,Revel,0,0,0,0
52,EC,CE,17.949,0,NA,Rile,0,0,0,0
52,RE,CE,10.395,0,NA,Sepulchral,0,0,0,0
52,CE,CE,16.112,1,singe,Singe,1,1,1,1
52,RE,CE,7.924,0,NA,Squall,0,0,0,0
52,CE,CE,27.375,0,NA,Umbrage,0,0,0,0
52,CE,CE,18.023,1,warble,Warble,1,1,1,1
52,EC,CE,21.849,1,wayward,Wayward,1,1,1,1
52,CE,CE,33.355,0,NA,Wheedle,0,0,0,0
55,CE,EC,25.081,0,兴奋,渴望,0,0,0,0
55,EC,EC,45.165,1,通知,通知,1,1,1,1
55,RE,EC,43.89,0,附件,附属物,0.5,0.5,0.5,0.5
55,PI,EC,65.825,0,未来,预言,0.5,0,0,0
55,PI,EC,99.992,1,徽章,徽章,1,1,1,1
55,EC,EC,25.165,1,束缚,束缚,1,1,1,1
55,CE,EC,56.839,1,滑稽,滑稽,1,1,1,1
55,CE,EC,69.198,1,拥护,拥护,1,1,1,1
55,RE,EC,16.726,1,玩水,玩水,1,1,1,1
55,EC,EC,69.935,1,偷懒,偷懒,1,1,1,1
55,CE,EC,9.972,1,教授,教授,1,1,1,1
55,PI,EC,52.112,1,笨蛋,笨蛋,1,1,1,1
55,EC,EC,143.791,1,兴奋,兴奋,1,1,1,1
55,EC,EC,10.991,1,安置,安置,1,1,1,1
55,PI,EC,46.688,1,责骂,责骂,1,1,1,1
55,RE,EC,29.914,0,谈话,篡改,0.5,0,0,0
55,RE,EC,35.496,0,不认识,粗鲁,0,0,0,0
55,PI,EC,40.923,0,抱怨,牢骚,0.5,0.5,0.5,0.5
55,RE,EC,23.078,1,狂饮,狂饮,1,1,1,1
55,PI,EC,73.944,0,不记得,宁静,0,0,0,0
55,CE,EC,12.861,0,强壮的,强壮,1,1,1,1
55,RE,EC,13.202,0,莽撞的,鲁莽,0.5,0.5,0.5,0.5
55,RE,EC,21.316,0,责问,质问,0.5,0.5,0.5,0.5
55,CE,EC,53.872,1,诱骗,诱骗,1,1,1,1
55,CE,EC,54.344,1,烦躁,烦躁,1,1,1,1
55,RE,EC,25.38,0,闲谈,闲聊,1,0.5,0.5,0.5
55,RE,EC,23.23,1,浸泡,浸泡,1,1,1,1
55,RE,EC,10.494,0,生病,不适,0.5,0.5,0.5,0.5
55,EC,EC,37.37,1,损坏,损坏,1,1,1,1
55,CE,EC,86.437,1,炫耀,炫耀,1,1,1,1
55,PI,EC,110.846,1,急救,急救,1,1,1,1
55,CE,EC,34.399,1,少量,少量,1,1,1,1
55,EC,EC,19.556,1,可饮用,可饮用,1,1,1,1
55,PI,EC,75.914,0,改变法律,改变宗教,0,0,0,0
55,PI,EC,33.21,0,狂躁,狂暴,0.5,0.5,0.5,0.5
55,CE,EC,40.236,0,愤怒,破旧,0,0,0,0
55,RE,EC,37.578,1,抗议,抗议,1,1,1,1
55,RE,EC,19.91,0,安静,补偿,0,0,0,0
55,PI,EC,15.791,1,狂欢,狂欢,1,1,1,1
55,CE,EC,35.721,1,生气,生气,1,1,1,1
55,PI,EC,63.653,1,阴森,阴森,1,1,1,1
55,EC,EC,19.389,1,烤焦,烤焦,1,1,1,1
55,PI,EC,32.957,1,尖叫,尖叫,1,1,1,1
55,EC,EC,50.457,0,线,遗弃,0,0,0,0
55,EC,EC,64.207,1,不快,不快,1,1,1,1
55,EC,EC,26.959,1,鸟鸣,鸟鸣,1,1,1,1
55,CE,EC,61.856,1,刚愎自用,刚愎自用,1,1,1,1
55,EC,EC,36.094,0,鸟鸣,哄骗,0,0,0,0
58,RE,CE,6.827,0,augor,Agog,0,0,0,0
58,PI,CE,25.592,1,apprise,Apprise,1,1,1,1
58,CE,CE,56.057,0,appturtenance,Appurtenance,0.5,0.5,0.5,0.5
58,EC,CE,33.547,1,augur,Augur,1,1,1,1
58,EC,CE,18.963,1,blazon,Blazon,1,1,1,1
58,PI,CE,38.113,0,bridle,Bridle,1,0.5,1,1
58,RE,CE,14.091,0,carc,Caricature,0,0,0,0
58,RE,CE,6.104,0,NA,Countenance,0,0,0,0
58,CE,CE,31.992,1,dabble,Dabble,1,1,1,1
58,PI,CE,24.582,1,dawdle,Dawdle,1,1,1,1
58,RE,CE,2.522,1,don,Don,1,1,1,1
58,EC,CE,13.018,0,barb,Dullard,0,0,0,0
58,PI,CE,39.689,0,NA,Effervesce,0,0,0,0
58,PI,CE,29.095,0,NA,Ensconce,0,0,0,0
58,EC,CE,14.675,0,fullminate,Fulminate,0.5,0.5,0.5,0.5
58,CE,CE,23.139,0,guzzle,Garble,0,0,0,0
58,CE,CE,30.248,1,gauche,Gauche,1,1,1,1
58,EC,CE,23.054,0,grasp,Gripe,0,0,0,0
58,CE,CE,27.3,1,guzzle,Guzzle,1,1,1,1
58,EC,CE,34.536,0,NA,Halcyon,0,0,0,0
58,RE,CE,4.312,0,hile,Hale,0.5,0.5,0,0.5
58,CE,CE,28.582,1,headlong,Headlong,1,1,1,1
58,CE,CE,52.365,0,NA,Heckle,0,0,0,0
58,RE,CE,7.165,0,NA,Inveigle,0,0,0,0
58,RE,CE,4.718,0,NA,Irksome,0,0,0,0
58,CE,CE,52.229,0,jadder,Jabber,0.5,0.5,0.5,0.5
58,CE,CE,47.85,0,NA,Macerate,0,0,0,0
58,CE,CE,35.04,0,NA,Malaise,0,0,0,0
58,PI,CE,28.388,1,mangle,Mangle,1,1,1,1
58,RE,CE,14.578,0,NA,Panache,0,0,0,0
58,EC,CE,23.217,0,prox,Paroxysm,0,0,0,0
58,RE,CE,6.107,0,spindling,Piddling,0,0,0,0
58,PI,CE,13.535,1,potable,Potable,1,1,1,1
58,EC,CE,29.654,0,prexy,Proselytize,0,0,0,0
58,EC,CE,16.264,0,rabbie,Rabid,0,0,0,0
58,RE,CE,4.937,0,NA,Ragged,0,0,0,0
58,CE,CE,29.092,0,NA,Remonstrance,0,0,0,0
58,CE,CE,19.16,1,requite,Requite,1,1,1,1
58,EC,CE,20.433,1,revel,Revel,1,1,1,1
58,RE,CE,2.883,0,rage,Rile,0,0,0,0
58,EC,CE,27.043,0,f,Sepulchral,0,0,0,0
58,PI,CE,15.828,1,singe,Singe,1,1,1,1
58,EC,CE,18.615,0,NA,Squall,0,0,0,0
58,PI,CE,34.346,1,strand,Strand,1,1,1,1
58,PI,CE,23.526,1,umbrage,Umbrage,1,1,1,1
58,PI,CE,26.412,0,wheedle,Warble,0,0,0,0
58,RE,CE,2.81,1,wayward,Wayward,1,1,1,1
58,PI,CE,26.185,1,wheedle,Wheedle,1,1,1,1
59,CE,EC,21.831,1,渴望,渴望,1,1,1,1
59,EC,EC,40.226,1,通知,通知,1,1,1,1
59,RE,EC,14.109,0,NA,附属物,0,0,0,0
59,PI,EC,56.469,0,渴望,预言,0,0,0,0
59,PI,EC,21.329,0,NA,徽章,0,0,0,0
59,EC,EC,42.367,0,摇篮,束缚,0,0,0,0
59,CE,EC,42.643,1,滑稽,滑稽,1,1,1,1
59,CE,EC,42.095,0,遇见,拥护,0,0,0,0
59,RE,EC,12.308,0,犹豫,玩水,0,0,0,0
59,EC,EC,34.718,0,NA,偷懒,0,0,0,0
59,CE,EC,12.143,1,教授,教授,1,1,1,1
59,PI,EC,41.452,0,傻子,笨蛋,1,0.5,0.5,0.5
59,EC,EC,35.875,1,兴奋,兴奋,1,1,1,1
59,EC,EC,37.266,0,回忆,安置,0,0,0,0
59,PI,EC,35.49,0,照亮,责骂,0,0,0,0
59,RE,EC,19.053,0,争论,篡改,0,0,0,0
59,RE,EC,13.649,0,粗鲁的,粗鲁,1,1,1,1
59,PI,EC,29.656,0,葡萄,牢骚,0,0,0,0
59,RE,EC,13.364,0,挣扎,狂饮,0,0,0,0
59,PI,EC,34.75,0,平静,宁静,0.5,0,0.5,0.5
59,CE,EC,19.833,0,苍白,强壮,0,0,0,0
59,RE,EC,21.613,0,烦躁,鲁莽,0,0,0,0
59,RE,EC,19.608,0,NA,质问,0,0,0,0
59,CE,EC,30.163,0,避免,诱骗,0,0,0,0
59,CE,EC,35.857,0,烦人,烦躁,0.5,0.5,0.5,0.5
59,RE,EC,15.759,1,闲聊,闲聊,1,1,1,1
59,RE,EC,22.527,0,寂静,浸泡,0,0,0,0
59,RE,EC,16.185,0,拖拉,不适,0,0,0,0
59,EC,EC,33.542,0,损害,损坏,0.5,0.5,0.5,0.5
59,CE,EC,40.356,0,政治,炫耀,0,0,0,0
59,PI,EC,30.753,1,急救,急救,1,1,1,1
59,CE,EC,30.788,1,少量,少量,1,1,1,1
59,EC,EC,30.986,1,可饮用,可饮用,1,1,1,1
59,PI,EC,27.954,0,NA,改变宗教,0,0,0,0
59,PI,EC,51.111,0,生气的,狂暴,0.5,0.5,0,0.5
59,CE,EC,30.662,1,破旧,破旧,1,1,1,1
59,RE,EC,17.254,0,宣传,抗议,0,0,0,0
59,RE,EC,22.659,0,寂静的,补偿,0,0,0,0
59,PI,EC,29.508,0,狂热,狂欢,0,0,0.5,0
59,CE,EC,38.646,0,粗鲁的,生气,0,0.5,0,0
59,PI,EC,43.888,0,世俗,阴森,0,0,0,0
59,EC,EC,49.52,0,水槽,烤焦,0,0,0,0
59,PI,EC,37.979,1,尖叫,尖叫,1,1,1,1
59,EC,EC,25.587,0,断裂,遗弃,0,0,0,0
59,EC,EC,47.384,0,破坏,不快,0,0,0,0
59,EC,EC,68.147,0,柜子,鸟鸣,0,0,0,0
59,CE,EC,26.709,1,刚愎自用,刚愎自用,1,1,1,1
59,EC,EC,37.519,0,偷懒,哄骗,0,0,0,0
63,CE,EC,8.476,0,NA,渴望,0,0,0,0
63,RE,EC,28.234,0,NA,附属物,0,0,0,0
63,PI,EC,13.976,0,NA,预言,0,0,0,0
63,PI,EC,16.657,0,NA,徽章,0,0,0,0
63,EC,EC,12.909,0,NA,束缚,0,0,0,0
63,CE,EC,11.941,0,NA,拥护,0,0,0,0
63,RE,EC,9.1,0,NA,玩水,0,0,0,0
63,EC,EC,19.464,0,NA,偷懒,0,0,0,0
63,CE,EC,11.381,1,教授,教授,1,1,1,1
63,PI,EC,31.748,0,NA,笨蛋,0,0,0,0
63,EC,EC,10.925,0,NA,兴奋,0,0,0,0
63,EC,EC,11.822,0,NA,安置,0,0,0,0
63,PI,EC,10.957,0,NA,责骂,0,0,0,0
63,RE,EC,8.998,0,NA,篡改,0,0,0,0
63,RE,EC,32.909,0,NA,粗鲁,0,0,0,0
63,PI,EC,16.899,0,NA,牢骚,0,0,0,0
63,RE,EC,30.535,0,NA,狂饮,0,0,0,0
63,PI,EC,7.943,0,NA,宁静,0,0,0,0
63,CE,EC,11.81,0,NA,强壮,0,0,0,0
63,RE,EC,19.801,0,质疑,质问,0.5,0.5,0.5,0.5
63,CE,EC,9.998,0,NA,诱骗,0,0,0,0
63,CE,EC,27.601,0,NA,烦躁,0,0,0,0
63,RE,EC,7.84,0,NA,闲聊,0,0,0,0
63,RE,EC,17.122,0,NA,浸泡,0,0,0,0
63,RE,EC,19.277,0,NA,不适,0,0,0,0
63,EC,EC,7.489,0,NA,损坏,0,0,0,0
63,CE,EC,12.548,0,NA,炫耀,0,0,0,0
63,PI,EC,21.067,0,NA,急救,0,0,0,0
63,CE,EC,9.921,0,NA,少量,0,0,0,0
63,EC,EC,17.724,0,可饮用的,可饮用,1,1,1,1
63,PI,EC,7.258,0,NA,改变宗教,0,0,0,0
63,PI,EC,11.849,0,NA,狂暴,0,0,0,0
63,CE,EC,8.515,0,NA,破旧,0,0,0,0
63,RE,EC,14.181,0,NA,抗议,0,0,0,0
63,RE,EC,10.92,0,NA,补偿,0,0,0,0
63,PI,EC,22.501,0,NA,狂欢,0,0,0,0
63,CE,EC,24.382,0,NA,生气,0,0,0,0
63,PI,EC,8.64,0,NA,阴森,0,0,0,0
63,EC,EC,16.856,0,NA,烤焦,0,0,0,0
63,EC,EC,11.733,0,NA,不快,0,0,0,0
63,EC,EC,9.981,0,NA,鸟鸣,0,0,0,0
63,CE,EC,10.12,0,NA,刚愎自用,0,0,0,0
63,EC,EC,9.687,0,NA,哄骗,0,0,0,0
65,PI,EC,12.64,0,预言,渴望,0,0,0,0
65,RE,EC,6.609,0,NA,通知,0,0,0,0
65,EC,EC,35.079,0,NA,附属物,0,0,0,0
65,CE,EC,27.325,1,预言,预言,1,1,1,1
65,CE,EC,31.96,0,勋章,徽章,0.5,0.5,0.5,0.5
65,RE,EC,8.422,0,NA,束缚,0,0,0,0
65,PI,EC,22.698,0,NA,滑稽,0,0,0,0
65,PI,EC,21.689,0,NA,拥护,0,0,0,0
65,EC,EC,21.571,0,闲聊,玩水,0,0,0,0
65,RE,EC,12.073,0,NA,偷懒,0,0,0,0
65,PI,EC,12.543,1,教授,教授,1,1,1,1
65,CE,EC,37.188,0,NA,笨蛋,0,0,0,0
65,RE,EC,10.128,0,NA,兴奋,0,0,0,0
65,RE,EC,7.833,0,NA,安置,0,0,0,0
65,CE,EC,25.544,0,NA,责骂,0,0,0,0
65,EC,EC,16.877,0,畅饮,篡改,0,0,0,0
65,CE,EC,10.9,0,NA,牢骚,0,0,0,0
65,EC,EC,16.125,0,鸭脚,狂饮,0,0,0,0
65,CE,EC,11.482,0,NA,宁静,0,0,0,0
65,PI,EC,12.027,0,鲁莽,强壮,0,0,0,0
65,EC,EC,20.837,1,鲁莽,鲁莽,1,1,1,1
65,EC,EC,25.838,0,NA,质问,0,0,0,0
65,PI,EC,17.732,0,NA,诱骗,0,0,0,0
65,PI,EC,25.117,0,NA,烦躁,0,0,0,0
65,EC,EC,19.839,1,闲聊,闲聊,1,1,1,1
65,EC,EC,9.08,0,NA,浸泡,0,0,0,0
65,EC,EC,19.572,1,不适,不适,1,1,1,1
65,RE,EC,8.626,0,NA,损坏,0,0,0,0
65,PI,EC,14.264,1,炫耀,炫耀,1,1,1,1
65,CE,EC,32.872,1,急救,急救,1,1,1,1
65,PI,EC,28.309,0,NA,少量,0,0,0,0
65,RE,EC,4.823,0,NA,可饮用,0,0,0,0
65,CE,EC,16.654,0,NA,改变宗教,0,0,0,0
65,CE,EC,12.55,0,兔子,狂暴,0,0,0,0
65,PI,EC,16.946,0,NA,破旧,0,0,0,0
65,EC,EC,26.077,0,NA,抗议,0,0,0,0
65,EC,EC,18.035,0,NA,补偿,0,0,0,0
65,PI,EC,16.587,0,NA,生气,0,0,0,0
65,CE,EC,41.068,0,NA,阴森,0,0,0,0
65,RE,EC,7.006,0,NA,烤焦,0,0,0,0
65,CE,EC,23.162,0,NA,尖叫,0,0,0,0
65,RE,EC,13.95,0,NA,遗弃,0,0,0,0
65,RE,EC,4.31,0,NA,不快,0,0,0,0
65,RE,EC,20.02,0,NA,鸟鸣,0,0,0,0
65,PI,EC,30.471,0,刚愎自负,刚愎自用,0.5,0.5,0.5,0.5
65,RE,EC,4.22,0,NA,哄骗,0,0,0,0
68,EC,CE,35.123,0,gauge,Agog,0,0,0,0
68,CE,CE,31.47,0,notice,Apprise,0,0,0,0
68,PI,CE,19.201,0,appenxence,Appurtenance,0,0.5,0.5,0.5
68,RE,CE,11.411,0,panaxocy,Augur,0,0,0,0
68,RE,CE,11.854,1,blazon,Blazon,1,1,1,1
68,CE,CE,14.148,0,stand,Bridle,0,0,0,0
68,EC,CE,17.612,0,irksome,Caricature,0,0,0,0
68,EC,CE,27.479,0,embrace,Countenance,0,0,0,0
68,PI,CE,17.64,1,dabble,Dabble,1,1,1,1
68,CE,CE,24.104,0,strand,Dawdle,0,0,0,0
68,EC,CE,14.009,1,don,Don,1,1,1,1
68,RE,CE,4.262,1,dullard,Dullard,1,1,1,1
68,CE,CE,37.099,0,gauge,Effervesce,0,0,0,0
68,CE,CE,19.741,0,settle,Ensconce,0,0,0,0
68,RE,CE,9.609,0,scole,Fulminate,0,0,0,0
68,PI,CE,20.806,0,agog,Garble,0,0,0,0
68,PI,CE,21.089,0,dabble,Gauche,0,0,0,0
68,RE,CE,9.726,0,irksome,Gripe,0,0,0,0
68,PI,CE,23.601,0,revel,Guzzle,0,0,0,0
68,RE,CE,8.173,0,quiet,Halcyon,0,0,0,0
68,EC,CE,32.29,0,strong,Hale,0,0,0,0
68,PI,CE,21.679,1,headlong,Headlong,1,1,1,1
68,PI,CE,27.857,0,agog,Heckle,0,0,0,0
68,EC,CE,29.911,0,irksome,Inveigle,0,0.5,0,0
68,EC,CE,12.261,1,irksome,Irksome,1,1,1,1
68,PI,CE,22.949,0,jagger,Jabber,0.5,0.5,0.5,0.5
68,PI,CE,26.417,0,mercenate,Macerate,0,0.5,0.5,0.5
68,PI,CE,18.89,1,malaise,Malaise,1,1,1,1
68,CE,CE,33.626,0,destroy,Mangle,0,0,0,0
68,EC,CE,44.706,1,panache,Panache,1,1,1,1
68,RE,CE,5.68,0,panoxity,Paroxysm,0,0.5,0.5,0.5
68,EC,CE,26.56,0,effervence,Piddling,0,0,0,0
68,CE,CE,15.371,1,potable,Potable,1,1,1,1
68,RE,CE,13.237,0,proxyntic,Proselytize,0,0.5,0.5,0.5
68,RE,CE,12.543,0,dullard,Rabid,0,0,0,0
68,EC,CE,20.095,0,poor,Ragged,0,0,0,0
68,PI,CE,18.664,1,remonstrance,Remonstrance,1,1,1,1
68,PI,CE,29.845,0,compensate,Requite,0,0,0,0
68,RE,CE,9.722,1,revel,Revel,1,1,1,1
68,EC,CE,28.582,0,angry,Rile,0,0,0,0
68,RE,CE,9.739,0,compounce,Sepulchral,0,0,0,0
68,CE,CE,15.572,1,singe,Singe,1,1,1,1
68,RE,CE,12.14,0,panache,Squall,0,0,0,0
68,CE,CE,25.106,0,relinquish,Strand,0,0,0,0
68,CE,CE,24.994,0,malaise,Umbrage,0,0,0,0
68,CE,CE,34.743,0,jabber,Warble,0,0,0,0
68,EC,CE,32.607,0,gauge,Wayward,0,0,0,0
68,CE,CE,22.783,0,panache,Wheedle,0,0,0,0
69,PI,EC,23.203,1,渴望,渴望,1,1,1,1
69,RE,EC,2.555,1,通知,通知,1,1,1,1
69,EC,EC,47.914,0,NA,附属物,0,0,0,0
69,CE,EC,22.202,1,预言,预言,1,1,1,1
69,CE,EC,25.791,1,徽章,徽章,1,1,1,1
69,RE,EC,2.725,0,NA,束缚,0,0,0,0
69,PI,EC,38.804,0,讽刺漫画,滑稽,0,0,0.5,0
69,PI,EC,30.425,0,支持,拥护,0.5,0.5,0.5,0.5
69,EC,EC,33.328,1,玩水,玩水,1,1,1,1
69,RE,EC,6.608,0,NA,偷懒,0,0,0,0
69,PI,EC,10.754,1,教授,教授,1,1,1,1
69,CE,EC,24.61,1,笨蛋,笨蛋,1,1,1,1
69,RE,EC,7.203,0,活力,兴奋,0,0,0.5,0
69,RE,EC,2.882,0,NA,安置,0,0,0,0
69,CE,EC,27.039,0,惹怒,责骂,0,0,0,0
69,EC,EC,55.861,0,NA,篡改,0,0,0,0
69,EC,EC,35.383,0,NA,粗鲁,0,0,0,0
69,CE,EC,39.975,0,成熟,牢骚,0,0,0,0
69,EC,EC,22.438,0,炫耀,狂饮,0,0,0,0
69,CE,EC,21.249,1,宁静,宁静,1,1,1,1
69,PI,EC,18.481,0,开心,强壮,0,0,0,0
69,EC,EC,27.134,1,鲁莽,鲁莽,1,1,1,1
69,EC,EC,23.034,1,质问,质问,1,1,1,1
69,PI,EC,28.201,0,说服,诱骗,0,0,0,0
69,PI,EC,17.472,0,滑稽,烦躁,0,0,0,0
69,EC,EC,30.631,0,NA,闲聊,0,0,0,0
69,EC,EC,80.5,0,NA,浸泡,0,0,0,0
69,EC,EC,34.223,0,不安,不适,0,0,0.5,0
69,RE,EC,2.54,0,NA,损坏,0,0,0,0
69,PI,EC,36.137,0,NA,炫耀,0,0,0,0
69,CE,EC,26.987,0,NA,急救,0,0,0,0
69,PI,EC,19.015,1,少量,少量,1,1,1,1
69,RE,EC,2.486,0,可食用的,可饮用,0,0.5,0,0
69,CE,EC,38.112,1,改变宗教,改变宗教,1,1,1,1
69,CE,EC,24.375,0,生气的,狂暴,0.5,0.5,0.5,0.5
69,PI,EC,12.95,0,破旧的,破旧,1,0.5,1,1
69,EC,EC,19.533,1,抗议,抗议,1,1,1,1
